Name:,Obj Fn
"n_1000_c_10000000000_g_10_f_0.2_eps_0.001_s_100",9990488340,9990488340,9990488340,9990488340,9990488340,9990488340,9990488340,9990488340,9990488340,9990488340,9990488340,9990488340,9990488340,9990488340,9990488340,9991426023,9991426023,9991426023,9991426023,9991426023,9991426023,9991426023,9991426023,9991426023,9991426023
"n_1000_c_10000000000_g_10_f_0.2_eps_0.001_s_200",9999101295,9999101295,9999101295,9999101295,9999101295,9999101295,9999101295,9999101295,9999101295,9999101295,9999101295,9999101295,9999101295,9999101295,9999101295,9999570199,9999570199,9999570199,9999570199,9999570199,9999570199,9999570199,9999570199,9999570199,9999570199
"n_1000_c_10000000000_g_10_f_0.2_eps_0.001_s_300",9982873683,9982873683,9982873683,9982873683,9982873683,9982873683,9982873683,9982873683,9982873683,9982873683,9982873683,9982873683,9982873683,9982873683,9982873683,9972404743,9972404743,9972404743,9972404743,9972404743,9972404743,9972404743,9972404743,9972404743,9972404743
"n_1000_c_10000000000_g_10_f_0.2_eps_0.01_s_100",9935171811,9935171811,9935171811,9935171811,9935171811,9935171811,9935171811,9935171811,9935171811,9935171811,9935171811,9935171811,9935171811,9935171811,9935171811,9893765537,9893765537,9893765537,9893765537,9893765537,9913296781,9913296781,9913296781,9913296781,9913296781
"n_1000_c_10000000000_g_10_f_0.2_eps_0.01_s_200",9996126329,9996126329,9996126329,9996126329,9996126329,9996126329,9996126329,9996126329,9996126329,9996126329,9996126329,9996126329,9996126329,9996126329,9996126329,9996126316,9996126316,9996126316,9996126316,9996126316,9996126316,9996126316,9996126316,9996126316,9996126316
"n_1000_c_10000000000_g_10_f_0.2_eps_0.01_s_300",9946921968,9946921968,9946921968,9946921968,9946921968,9946921968,9946921968,9946921968,9946921968,9946921968,9946921968,9946921968,9946921968,9946921968,9946921968,9966453315,9966453315,9966453315,9966453315,9966453315,9983640610,9983640610,9983640610,9983640610,9983640610
"n_1000_c_10000000000_g_10_f_0.2_eps_0.1_s_100",9546886859,9546886859,9546886859,9546886859,9546886859,9546886859,9546886859,9546886859,9546886859,9546886859,9546886859,9546886859,9546886859,9546886859,9546886859,9546886859,9546886859,9546886859,9546886859,9546886859,9546886842,9546886842,9546886842,9546886842,9546886842
"n_1000_c_10000000000_g_10_f_0.2_eps_0.1_s_200",9507833265,9507833265,9507833265,9507833265,9507833265,9507833265,9507833265,9507833265,9507833265,9507833265,9507833265,9507833265,9507833265,9507833265,9507833265,9507833265,9507833265,9507833265,9507833265,9507833265,9507833265,9507833265,9507833265,9507833265,9507833265
"n_1000_c_10000000000_g_10_f_0.2_eps_0.1_s_300",9546909979,9546909979,9546909979,9546909979,9546909979,9546909979,9546909979,9546909979,9546909979,9546909979,9546909979,9546909979,9546909979,9546909979,9546909979,9546909979,9546909979,9546909979,9546909979,9546909979,9546909969,9546909969,9546909969,9546909969,9546909969
"n_1000_c_10000000000_g_10_f_0.2_eps_0_s_100",9980490148,9980490148,9980490148,9980490148,9980490148,9980490148,9980490148,9980490148,9980490148,9980490148,9980490099,9980490099,9980490099,9980490099,9980490099,9980490099,9980490099,9980490099,9980490099,9980490099,9980490099,9980490099,9980490099,9980490099,9980490099
"n_1000_c_10000000000_g_10_f_0.2_eps_0_s_200",9980509372,9980509372,9980509372,9980509372,9980509372,9980509372,9980509372,9980509372,9980509372,9980509372,9980509372,9980509372,9980509372,9980509372,9980509372,9980509220,9980509220,9980509220,9980509220,9980509220,9980509220,9980509220,9980509220,9980509220,9980509220
"n_1000_c_10000000000_g_10_f_0.2_eps_0_s_300",9980528513,9980528513,9980528513,9980528513,9980528513,9980528513,9980528513,9980528513,9980528513,9980528513,9980528513,9980528513,9980528513,9980528513,9980528513,9980528440,9980528440,9980528440,9980528440,9980528440,9980528440,9980528440,9980528440,9980528440,9980528440
"n_1000_c_10000000000_g_10_f_0.2_eps_1e-05_s_100",9994389449,9994389449,9994389449,9994389449,9994389449,9994389449,9994389449,9994389449,9994389449,9994389449,9994389449,9994389449,9994389449,9994389449,9994389449,9994389476,9994389476,9994389476,9994389476,9994389476,9994389476,9994389476,9994389476,9994389476,9994389476
"n_1000_c_10000000000_g_10_f_0.2_eps_1e-05_s_200",9993408974,9993408974,9993408974,9993408974,9993408974,9993408974,9993408974,9993408974,9993408974,9993408974,9993409001,9993409001,9993409001,9993409001,9993409001,9993409001,9993409001,9993409001,9993409001,9993409001,9993409001,9993409001,9993409001,9993409001,9993409001
"n_1000_c_10000000000_g_10_f_0.2_eps_1e-05_s_300",9994327024,9994327024,9994327024,9994327024,9994327024,9994327024,9994327024,9994327024,9994327024,9994327024,9994327024,9994327024,9994327024,9994327024,9994327024,9994126758,9994126758,9994126758,9994126758,9994126758,9994126758,9994126758,9994126758,9994126758,9994126758
"n_1000_c_10000000000_g_10_f_0.3_eps_0.0001_s_100",9987306296,9987306296,9987306296,9987306296,9987306296,9987306296,9987306296,9987306296,9987306296,9987306296,9987306296,9987306296,9987306296,9987306296,9987306296,9988306332,9988306332,9988306332,9988306332,9988306332,9988306332,9988306332,9988306332,9988306332,9988306332
"n_1000_c_10000000000_g_10_f_0.3_eps_0.0001_s_200",9979800548,9979800548,9979800548,9979800548,9979800548,9979800548,9979800548,9979800548,9979800548,9979800548,9979800548,9979800548,9979800548,9979800548,9979800548,9997331792,9997331792,9997331792,9997331792,9997331792,9997331792,9997331792,9997331792,9997331792,9997331792
"n_1000_c_10000000000_g_10_f_0.3_eps_0.0001_s_300",9983353436,9983353436,9983353436,9983353436,9983353436,9983353436,9983353436,9983353436,9983353436,9983353436,9983353436,9983353436,9983353436,9983353436,9983353436,9983353549,9983353549,9983353549,9983353549,9983353549,9983353549,9983353549,9983353549,9983353549,9983353549
"n_1000_c_10000000000_g_10_f_0.3_eps_0.001_s_100",9988148883,9988148883,9988148883,9988148883,9988148883,9988148883,9988148883,9988148883,9988148883,9988148883,9988148883,9988148883,9988148883,9988148883,9988148883,9988148892,9988148892,9988148892,9988148892,9988148892,9988148892,9988148892,9988148892,9988148892,9988148892
"n_1000_c_10000000000_g_10_f_0.3_eps_0.001_s_200",9971924470,9971924470,9971924470,9971924470,9971924470,9971924470,9971924470,9971924470,9971924470,9971924470,9971924470,9971924470,9971924470,9971924470,9971924470,9981455664,9981455664,9981455664,9981455664,9981455664,9981455664,9981455664,9981455664,9981455664,9981455664
"n_1000_c_10000000000_g_10_f_0.3_eps_0.001_s_300",9990073595,9990073595,9990073595,9990073595,9990073595,9990073595,9990073595,9990073595,9990073595,9990073595,9990073595,9990073595,9990073595,9990073595,9990073595,9990073605,9990073605,9990073605,9990073605,9990073605,9990073605,9990073605,9990073605,9990073605,9990073605
"n_1000_c_10000000000_g_10_f_0.3_eps_0.01_s_100",9957051874,9957051874,9957051874,9957051874,9957051874,9957051874,9957051874,9957051874,9957051874,9957051874,9957051874,9957051874,9957051874,9957051874,9957051874,9957051874,9957051874,9957051874,9957051874,9957051874,9957051867,9957051867,9957051867,9957051867,9957051867
"n_1000_c_10000000000_g_10_f_0.3_eps_0.01_s_200",9896135612,9896135612,9896135612,9896135612,9896135612,9896135612,9896135612,9896135612,9896135612,9896135612,9896135612,9896135612,9896135612,9896135612,9896135612,9896135612,9896135612,9896135612,9896135612,9896135612,9935198026,9935198026,9935198026,9935198026,9935198026
"n_1000_c_10000000000_g_10_f_0.3_eps_0.01_s_300",9903964518,9903964518,9903964518,9903964518,9903964518,9903964518,9903964518,9903964518,9903964518,9903964518,9903964518,9903964518,9903964518,9903964518,9903964518,9903964518,9903964518,9903964518,9903964518,9903964518,9984433341,9984433341,9984433341,9984433341,9984433341
"n_1000_c_10000000000_g_10_f_0.3_eps_0.1_s_100",9937516312,9937516312,9937516312,9937516312,9937516312,9937516312,9937516312,9937516312,9937516312,9937516312,9937516312,9937516312,9937516312,9937516312,9937516312,9937516312,9937516312,9937516312,9937516312,9937516312,9859391328,9859391328,9859391328,9859391328,9859391328
"n_1000_c_10000000000_g_10_f_0.3_eps_0.1_s_200",9527376292,9527376292,9527376292,9527376292,9527376292,9527376292,9527376292,9527376292,9527376292,9527376292,9527376292,9527376292,9527376292,9527376292,9527376292,9527376292,9527376292,9527376292,9527376292,9527376292,9468782530,9468782530,9468782530,9468782530,9468782530
"n_1000_c_10000000000_g_10_f_0.3_eps_0.1_s_300",9742237293,9742237293,9742237293,9742237293,9742237293,9742237293,9742237293,9742237293,9742237293,9742237293,9742237293,9742237293,9742237293,9742237293,9742237293,9742237293,9742237293,9742237293,9742237293,9742237293,9742237327,9742237327,9742237327,9742237327,9742237327
"n_1000_c_10000000000_g_10_f_0.3_eps_0_s_100",9980493403,9980493403,9980493403,9980493403,9980493403,9980493403,9980493403,9980493403,9980493403,9980493403,9980493403,9980493403,9980493403,9980493403,9980493403,9980493415,9980493415,9980493415,9980493415,9980493415,9980493415,9980493415,9980493415,9980493415,9980493415
"n_1000_c_10000000000_g_10_f_0.3_eps_0_s_200",9980517422,9980517422,9980517422,9980517422,9980517422,9980517422,9980517422,9980517422,9980517422,9980517422,9980517422,9980517422,9980517422,9980517422,9980517422,9980517435,9980517435,9980517435,9980517435,9980517435,9980517435,9980517435,9980517435,9980517435,9980517435
"n_1000_c_10000000000_g_10_f_0.3_eps_0_s_300",9980542611,9980542611,9980542611,9980542611,9980542611,9980542611,9980542611,9980542611,9980542611,9980542611,9980542611,9980542611,9980542611,9980542611,9980542611,9980542657,9980542657,9980542657,9980542657,9980542657,9980542657,9980542657,9980542657,9980542657,9980542657
"n_1000_c_10000000000_g_10_f_0.3_eps_1e-05_s_100",9992993336,9992993336,9992993336,9992993336,9992993336,9992993336,9992993336,9992993336,9992993336,9992993336,9992993336,9992993336,9992993336,9992993336,9992993336,9992993317,9992993317,9992993317,9992993317,9992993317,9992993317,9992993317,9992993317,9992993317,9992993317
"n_1000_c_10000000000_g_10_f_0.3_eps_1e-05_s_200",9993918149,9993918149,9993918149,9993918149,9993918149,9993918149,9993918149,9993918149,9993918149,9993918149,9993918149,9993918149,9993918149,9993918149,9993918149,9994018192,9994018192,9994018192,9994018192,9994018192,9994018192,9994018192,9994018192,9994018192,9994018192
"n_1000_c_10000000000_g_10_f_0.3_eps_1e-05_s_300",9993340186,9993340186,9993340186,9993340186,9993340186,9993340186,9993340186,9993340186,9993340186,9993340186,9993340186,9993340186,9993340186,9993340186,9993340186,9993039858,9993039858,9993039858,9993039858,9993039858,9993039858,9993039858,9993039858,9993039858,9993039858
"n_1000_c_10000000000_g_14_f_0.1_eps_0.0001_s_100",9999130691,9999130691,9999130691,9999130691,9999130691,9999572025,9999572025,9999572025,9999572025,9999572025,9999571962,9999571962,9999571962,9999571962,9999571962,9999572025,9999572025,9999572025,9999572025,9999572025,9999572025,9999572025,9999572025,9999572025,9999572025
"n_1000_c_10000000000_g_14_f_0.1_eps_0.0001_s_200",9999021864,9999021864,9999021864,9999021864,9999021864,9999021864,9999021864,9999021864,9999021864,9999021864,9999021864,9999021864,9999021864,9999021864,9999021864,9999021864,9999021864,9999021864,9999021864,9999021864,10000021431,10000021431,10000021431,10000021431,10000021431
"n_1000_c_10000000000_g_14_f_0.1_eps_0.0001_s_300",9999719718,9999719718,9999719718,9999719718,9999719718,9999719674,9999719674,9999719674,9999719674,9999719674,9999719674,9999719674,9999719674,9999719674,9999719674,9999719674,9999719674,9999719674,9999719674,9999719674,9999719674,9999719674,9999719674,9999719674,9999719674
"n_1000_c_10000000000_g_14_f_0.1_eps_0.001_s_100",9997209227,9997209227,9997209227,9997209227,9997209227,9997209228,9997209228,9997209228,9997209228,9997209228,9997209228,9997209228,9997209228,9997209228,9997209228,9997209228,9997209228,9997209228,9997209228,9997209228,9997209228,9997209228,9997209228,9997209228,9997209228
"n_1000_c_10000000000_g_14_f_0.1_eps_0.001_s_200",9991693569,9991693569,9991693569,9991693569,9991693569,9999769572,9999769572,9999769572,9999769572,9999769572,9999769572,9999769572,9999769572,9999769572,9999769572,9999769572,9999769572,9999769572,9999769572,9999769572,9999769572,9999769572,9999769572,9999769572,9999769572
"n_1000_c_10000000000_g_14_f_0.1_eps_0.001_s_300",9989552592,9989552592,9989552592,9989552592,9989552592,10000022028,10000022028,10000022028,10000022028,10000022028,10000022028,10000022028,10000022028,10000022028,10000022028,10000022028,10000022028,10000022028,10000022028,10000022028,10000022028,10000022028,10000022028,10000022028,10000022028
"n_1000_c_10000000000_g_14_f_0.1_eps_0.01_s_100",9995275247,9995275247,9995275247,9995275247,9995275247,9995275247,9995275247,9995275247,9995275247,9995275247,9994054528,9994054528,9994054528,9994054528,9994054528,9931896270,9931896270,9931896270,9931896270,9931896270,9931896270,9931896270,9931896270,9931896270,9931896270
"n_1000_c_10000000000_g_14_f_0.1_eps_0.01_s_200",9944310866,9944310866,9944310866,9944310866,9944310866,9944310866,9944310866,9944310866,9944310866,9944310866,9944310866,9944310866,9944310866,9944310866,9944310866,9944310906,9944310906,9944310906,9944310906,9944310906,9944310906,9944310906,9944310906,9944310906,9944310906
"n_1000_c_10000000000_g_14_f_0.1_eps_0.01_s_300",9969859560,9969859560,9969859560,9969859560,9969859560,9969859560,9969859560,9969859560,9969859560,9969859560,9969859560,9969859560,9969859560,9969859560,9969859560,9966197518,9966197518,9966197518,9966197518,9966197518,9966197518,9966197518,9966197518,9966197518,9966197518
"n_1000_c_10000000000_g_14_f_0.1_eps_0.1_s_100",9281988634,9281988634,9281988634,9281988634,9281988634,9281988634,9281988634,9281988634,9281988634,9281988634,9281988634,9281988634,9281988634,9281988634,9281988634,9205084319,9205084319,9205084319,9205084319,9205084319,9205084319,9205084319,9205084319,9205084319,9205084319
"n_1000_c_10000000000_g_14_f_0.1_eps_0.1_s_200",9052501896,9052501896,9052501896,9052501896,9052501896,9052501896,9052501896,9052501896,9052501896,9052501896,9052501896,9052501896,9052501896,9052501896,9052501896,9052501896,9052501896,9052501896,9052501896,9052501896,9054943303,9054943303,9054943303,9054943303,9054943303
"n_1000_c_10000000000_g_14_f_0.1_eps_0.1_s_300",9220964779,9220964779,9220964779,9220964779,9220964779,9220964779,9220964779,9220964779,9220964779,9220964779,9220964779,9220964779,9220964779,9220964779,9220964779,9220964779,9220964779,9220964779,9220964779,9220964779,9220964818,9220964818,9220964818,9220964818,9220964818
"n_1000_c_10000000000_g_14_f_0.1_eps_0_s_100",9998801606,9998801606,9998801606,9998801606,9998801606,9998801565,9998801565,9998801565,9998801565,9998801565,9998801565,9998801565,9998801565,9998801565,9998801565,9998801565,9998801565,9998801565,9998801565,9998801565,9998801565,9998801565,9998801565,9998801565,9998801565
"n_1000_c_10000000000_g_14_f_0.1_eps_0_s_200",9998822181,9998822181,9998822181,9998822181,9998822181,9998821918,9998821918,9998821918,9998821918,9998821918,9998821918,9998821918,9998821918,9998821918,9998821918,9998821918,9998821918,9998821918,9998821918,9998821918,9998821918,9998821918,9998821918,9998821918,9998821918
"n_1000_c_10000000000_g_14_f_0.1_eps_0_s_300",9998847365,9998847365,9998847365,9998847365,9998847365,9998847397,9998847397,9998847397,9998847397,9998847397,9998847397,9998847397,9998847397,9998847397,9998847397,9998847397,9998847397,9998847397,9998847397,9998847397,9998847397,9998847397,9998847397,9998847397,9998847397
"n_1000_c_10000000000_g_14_f_0.1_eps_1e-05_s_100",9999587520,9999587520,9999587520,9999587520,9999587520,9999587450,9999587450,9999587450,9999587450,9999587450,9999387352,9999387352,9999387352,9999387352,9999387352,9999587450,9999587450,9999587450,9999587450,9999587450,9999387355,9999387355,9999387355,9999387355,9999387355
"n_1000_c_10000000000_g_14_f_0.1_eps_1e-05_s_200",9999589372,9999589372,9999589372,9999589372,9999589372,9999589375,9999589375,9999589375,9999589375,9999589375,9999589375,9999589375,9999589375,9999589375,9999589375,9999589375,9999589375,9999589375,9999589375,9999589375,9999589375,9999589375,9999589375,9999589375,9999589375
"n_1000_c_10000000000_g_14_f_0.1_eps_1e-05_s_300",9999833151,9999833151,9999833151,9999833151,9999833151,9999933249,9999933249,9999933249,9999933249,9999933249,9999933249,9999933249,9999933249,9999933249,9999933249,9999933249,9999933249,9999933249,9999933249,9999933249,9999933249,9999933249,9999933249,9999933249,9999933249
"n_1000_c_10000000000_g_14_f_0.2_eps_0.0001_s_100",9999857704,9999857704,9999857704,9999857704,9999857704,9999857704,9999857704,9999857704,9999857704,9999857704,9999078304,9999078304,9999078304,9999078304,9999078304,9999078304,9999078304,9999078304,9999078304,9999078304,9999078304,9999078304,9999078304,9999078304,9999078304
"n_1000_c_10000000000_g_14_f_0.2_eps_0.0001_s_200",9999103001,9999103001,9999103001,9999103001,9999103001,9999103001,9999103001,9999103001,9999103001,9999103001,9999882395,9999882395,9999882395,9999882395,9999882395,9999882395,9999882395,9999882395,9999882395,9999882395,9999882395,9999882395,9999882395,9999882395,9999882395
"n_1000_c_10000000000_g_14_f_0.2_eps_0.0001_s_300",9999926782,9999926782,9999926782,9999926782,9999926782,9999926782,9999926782,9999926782,9999926782,9999926782,9999588212,9999588212,9999588212,9999588212,9999588212,9999367742,9999367742,9999367742,9999367742,9999367742,9999588212,9999588212,9999588212,9999588212,9999588212
"n_1000_c_10000000000_g_14_f_0.2_eps_0.001_s_100",9995346547,9995346547,9995346547,9995346547,9995346547,9995346547,9995346547,9995346547,9995346547,9995346547,9995346543,9995346543,9995346543,9995346543,9995346543,9995346543,9995346543,9995346543,9995346543,9995346543,9995346543,9995346543,9995346543,9995346543,9995346543
"n_1000_c_10000000000_g_14_f_0.2_eps_0.001_s_200",9995695011,9995695011,9995695011,9995695011,9995695011,9995695011,9995695011,9995695011,9995695011,9995695011,9995695082,9995695082,9995695082,9995695082,9995695082,9995695082,9995695082,9995695082,9995695082,9995695082,9995695082,9995695082,9995695082,9995695082,9995695082
"n_1000_c_10000000000_g_14_f_0.2_eps_0.001_s_300",9999713864,9999713864,9999713864,9999713864,9999713864,9999713864,9999713864,9999713864,9999713864,9999713864,9999713986,9999713986,9999713986,9999713986,9999713986,9999713986,9999713986,9999713986,9999713986,9999713986,9999713986,9999713986,9999713986,9999713986,9999713986
"n_1000_c_10000000000_g_14_f_0.2_eps_0.01_s_100",9963834530,9963834530,9963834530,9963834530,9963834530,9963834530,9963834530,9963834530,9963834530,9963834530,9963834530,9963834530,9963834530,9963834530,9963834530,9922428247,9922428247,9922428247,9922428247,9922428247,9922428247,9922428247,9922428247,9922428247,9922428247
"n_1000_c_10000000000_g_14_f_0.2_eps_0.01_s_200",9911459458,9911459458,9911459458,9911459458,9911459458,9911459458,9911459458,9911459458,9911459458,9911459458,9911459458,9911459458,9911459458,9911459458,9911459458,9904135192,9904135192,9904135192,9904135192,9904135192,9904135192,9904135192,9904135192,9904135192,9904135192
"n_1000_c_10000000000_g_14_f_0.2_eps_0.01_s_300",9996829589,9996829589,9996829589,9996829589,9996829589,9996829589,9996829589,9996829589,9996829589,9996829589,9996829589,9996829589,9996829589,9996829589,9996829589,9957767040,9957767040,9957767040,9957767040,9957767040,9957767040,9957767040,9957767040,9957767040,9957767040
"n_1000_c_10000000000_g_14_f_0.2_eps_0.1_s_100",9111095707,9111095707,9111095707,9111095707,9111095707,9111095707,9111095707,9111095707,9111095707,9111095707,9111095707,9111095707,9111095707,9111095707,9111095707,9257580085,9257580085,9257580085,9257580085,9257580085,9257580085,9257580085,9257580085,9257580085,9257580085
"n_1000_c_10000000000_g_14_f_0.2_eps_0.1_s_200",9500511139,9500511139,9500511139,9500511139,9500511139,9500511139,9500511139,9500511139,9500511139,9500511139,9500511139,9500511139,9500511139,9500511139,9500511139,9500511139,9500511139,9500511139,9500511139,9500511139,9432151742,9432151742,9432151742,9432151742,9432151742
"n_1000_c_10000000000_g_14_f_0.2_eps_0.1_s_300",9131869168,9131869168,9131869168,9131869168,9131869168,9131869168,9131869168,9131869168,9131869168,9131869168,9131869168,9131869168,9131869168,9131869168,9131869168,9131869168,9131869168,9131869168,9131869168,9131869168,9135531256,9135531256,9135531256,9135531256,9135531256
"n_1000_c_10000000000_g_14_f_0.2_eps_0_s_100",9998805344,9998805344,9998805344,9998805344,9998805344,9998805344,9998805344,9998805344,9998805344,9998805344,9998805343,9998805343,9998805343,9998805343,9998805343,9998805343,9998805343,9998805343,9998805343,9998805343,9998805343,9998805343,9998805343,9998805343,9998805343
"n_1000_c_10000000000_g_14_f_0.2_eps_0_s_200",9998832054,9998832054,9998832054,9998832054,9998832054,9998832054,9998832054,9998832054,9998832054,9998832054,9998831935,9998831935,9998831935,9998831935,9998831935,9998831935,9998831935,9998831935,9998831935,9998831935,9998831935,9998831935,9998831935,9998831935,9998831935
"n_1000_c_10000000000_g_14_f_0.2_eps_0_s_300",9998858493,9998858493,9998858493,9998858493,9998858493,9998858493,9998858493,9998858493,9998858493,9998858493,9998857511,9998857511,9998857511,9998857511,9998857511,9998857511,9998857511,9998857511,9998857511,9998857511,9998857511,9998857511,9998857511,9998857511,9998857511
